C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,02:35:36,0000000307935828,P5MIN,0000000307935825
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 02:40:00","2019/05/16 02:40:00",0,-72932358.9070,0,0,0,0,0,22.745,,,,,0,0,0,0,"2019/05/16 02:35:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 02:40:00",17.96,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 02:45:00",18.44,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 02:50:00",19.77,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 02:55:00",24.27,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:00:00",24.43,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:05:00",19.57,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:10:00",24.99,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:15:00",24.62,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:20:00",25.05,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:25:00",24.98,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:30:00",24.89,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",GORDON,"2019/05/16 03:35:00",24.44,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 02:40:00",2.11,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 02:45:00",2.17,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 02:50:00",2.33,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 02:55:00",2.86,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:00:00",2.87,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:05:00",2.3,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:10:00",2.94,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:15:00",2.9,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:20:00",2.95,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:25:00",2.94,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:30:00",2.93,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",JBUTTERS,"2019/05/16 03:35:00",2.88,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 02:40:00",10.56,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 02:45:00",10.85,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 02:50:00",11.63,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 02:55:00",14.28,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:00:00",14.37,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:10:00",14.7,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:15:00",14.48,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:20:00",14.74,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:25:00",14.69,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:30:00",14.64,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LI_WY_CA,"2019/05/16 03:35:00",14.38,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 02:40:00",10.56,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 02:45:00",10.85,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 02:50:00",11.63,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 02:55:00",14.28,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:00:00",14.37,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:10:00",14.7,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:15:00",14.48,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:20:00",14.74,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:25:00",14.69,2,"2019/05/16 02:35:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:40:00",LK_ECHO,"2019/05/16 03:30:00",14.64,2,"2019/05/16 02:35:25"
