C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,03:05:36,0000000307936572,P5MIN,0000000307936569
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 03:10:00","2019/05/16 03:10:00",0,-316891261.3510,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 03:05:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:10:00",16.6,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:15:00",17.95,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:20:00",18.33,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:25:00",18.56,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:30:00",19,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:35:00",17.46,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:40:00",18.93,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:45:00",18.92,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:50:00",18.92,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 03:55:00",17.37,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",GORDON,"2019/05/16 04:00:00",16.72,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:10:00",1.95,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:15:00",2.11,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:20:00",2.16,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:25:00",2.18,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:30:00",2.24,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:35:00",2.05,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:40:00",2.23,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:45:00",2.23,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:50:00",2.23,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 03:55:00",2.04,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",JBUTTERS,"2019/05/16 04:00:00",1.97,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",LI_WY_CA,"2019/05/16 03:10:00",9.76,2,"2019/05/16 03:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:10:00",LI_WY_CA,"2019/05/16 03:15:00",10.56,2,"2019/05/16 03:05:25"
