C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,03:00:37,0000000307936404,P5MIN,0000000307936401
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 03:05:00","2019/05/16 03:05:00",0,-271360456.8160,0,0,0,0,0,4.32,,,,,0,0,0,0,"2019/05/16 03:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:05:00",16.37,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:10:00",18.87,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:15:00",18.96,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:20:00",18.9,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:25:00",18.79,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:30:00",18.85,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:35:00",18.77,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:40:00",19.13,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:45:00",19.53,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:50:00",18.92,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 03:55:00",18.82,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",GORDON,"2019/05/16 04:00:00",17.09,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:05:00",1.93,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:10:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:15:00",2.23,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:20:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:25:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:30:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:35:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:40:00",2.25,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:45:00",2.3,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:50:00",2.23,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 03:55:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",JBUTTERS,"2019/05/16 04:00:00",2.01,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:05:00",9.63,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:10:00",11.1,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:15:00",11.15,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:20:00",11.12,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:25:00",11.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:30:00",11.09,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:35:00",11.04,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:40:00",11.26,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:45:00",11.49,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:50:00",11.13,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 03:55:00",11.07,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LI_WY_CA,"2019/05/16 04:00:00",10.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:05:00",9.63,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:10:00",11.1,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:15:00",11.15,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:20:00",11.12,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:25:00",11.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:30:00",11.09,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:35:00",11.04,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:40:00",11.26,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:45:00",11.49,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:50:00",11.13,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 03:55:00",11.07,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",LK_ECHO,"2019/05/16 04:00:00",10.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:05:00",9.63,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:10:00",11.1,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:15:00",11.15,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:20:00",11.12,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:25:00",11.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:30:00",11.09,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:35:00",11.04,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:40:00",11.26,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:45:00",11.49,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:50:00",11.13,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 03:55:00",11.07,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",MEADOWBK,"2019/05/16 04:00:00",10.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:05:00",1.93,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:10:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:15:00",2.23,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:20:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:25:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:30:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:35:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:40:00",2.25,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:45:00",2.3,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:50:00",2.23,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 03:55:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE1,"2019/05/16 04:00:00",2.01,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:05:00",1.93,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:10:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:15:00",2.23,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:20:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:25:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:30:00",2.22,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:35:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:40:00",2.25,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:45:00",2.3,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:50:00",2.23,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 03:55:00",2.21,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",REECE2,"2019/05/16 04:00:00",2.01,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:05:00",9.63,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:10:00",11.1,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:15:00",11.15,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:20:00",11.12,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:25:00",11.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:30:00",11.09,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:35:00",11.04,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:40:00",11.26,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:45:00",11.49,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:50:00",11.13,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 03:55:00",11.07,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TARRALEA,"2019/05/16 04:00:00",10.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:05:00",9.63,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:10:00",11.1,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:15:00",11.15,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:20:00",11.12,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:25:00",11.05,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:30:00",11.09,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:35:00",11.04,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:40:00",11.26,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:45:00",11.49,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:50:00",11.13,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 03:55:00",11.07,2,"2019/05/16 03:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:05:00",TUNGATIN,"2019/05/16 04:00:00",10.05,2,"2019/05/16 03:00:26"
