C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,17:00:37,0000000307960896,P5MIN,0000000307960893
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 17:05:00","2019/05/16 17:05:00",0,-297261519.9370,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 17:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:05:00",-15.45,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:10:00",-15.83,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:15:00",-17.66,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:20:00",-17.66,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:25:00",-17.66,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:30:00",-17.68,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:35:00",-17.66,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:40:00",-17.98,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:45:00",-24.07,2,"2019/05/16 17:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:05:00",GORDON,"2019/05/16 17:50:00",-30.89,2,"2019/05/16 17:00:26"
