C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,08:25:35,0000000307945696,P5MIN,0000000307945693
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 08:30:00","2019/05/16 08:30:00",0,-314936339.0520,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 08:25:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 08:30:00",-7.81,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 08:35:00",-8.86,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 08:40:00",-9,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 08:45:00",-8.29,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 08:50:00",-14.57,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 08:55:00",-14.83,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 09:00:00",-14.23,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 09:05:00",-66.75,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 09:10:00",-16.22,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 09:15:00",-13.47,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 09:20:00",-3.56,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",SAPHWF1,"2019/05/16 09:25:00",-14.29,1,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 08:30:00",-90.63,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 08:35:00",-90.6,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 08:40:00",-90.76,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 08:45:00",-90.02,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 08:50:00",-90.05,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 08:55:00",-90.09,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 09:00:00",-89.48,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 09:05:00",-92.43,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 09:10:00",-92.4,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 09:15:00",-89.47,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 09:20:00",-78.7,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRSF1,"2019/05/16 09:25:00",-90.08,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 08:30:00",-90.63,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 08:35:00",-90.6,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 08:40:00",-90.76,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 08:45:00",-90.02,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 08:50:00",-90.05,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 08:55:00",-90.09,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 09:00:00",-89.48,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 09:05:00",-92.43,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 09:10:00",-92.4,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 09:15:00",-89.47,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 09:20:00",-78.7,2,"2019/05/16 08:25:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:30:00",WRWF1,"2019/05/16 09:25:00",-90.08,2,"2019/05/16 08:25:24"
