C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,08:45:36,0000000307946370,P5MIN,0000000307946367
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 08:50:00","2019/05/16 08:50:00",0,-324833741.9870,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 08:45:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",GORDON,"2019/05/16 09:30:00",0.1,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",GORDON,"2019/05/16 09:35:00",12.31,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",GORDON,"2019/05/16 09:40:00",17.71,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",GORDON,"2019/05/16 09:45:00",17.71,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",JBUTTERS,"2019/05/16 09:30:00",0.01,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",JBUTTERS,"2019/05/16 09:35:00",1.45,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",JBUTTERS,"2019/05/16 09:40:00",2.08,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",JBUTTERS,"2019/05/16 09:45:00",2.08,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",LI_WY_CA,"2019/05/16 09:30:00",0.06,2,"2019/05/16 08:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:50:00",LI_WY_CA,"2019/05/16 09:35:00",7.24,2,"2019/05/16 08:45:25"
