C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,17:30:36,0000000307961747,P5MIN,0000000307961744
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 17:35:00","2019/05/16 17:35:00",0,-300436783.4640,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 17:30:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 17:50:00",-10.45,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 17:55:00",-27.68,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:00:00",-28.04,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:05:00",-188.82,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:10:00",-91.84,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:15:00",-79.64,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:20:00",-81.91,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:25:00",-59.16,2,"2019/05/16 17:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:35:00",GORDON,"2019/05/16 18:30:00",-58.8,2,"2019/05/16 17:30:26"
