C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,16:00:37,0000000307959165,P5MIN,0000000307959162
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 16:05:00","2019/05/16 16:05:00",0,-296630632.5170,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 16:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:05:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:10:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:15:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:20:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:25:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:30:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:35:00",17.71,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:40:00",0.25,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:45:00",0.08,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",GORDON,"2019/05/16 16:50:00",0.02,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:05:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:10:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:15:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:20:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:25:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:30:00",17.65,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:35:00",17.71,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:40:00",0.25,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:45:00",0.08,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LI_WY_CA,"2019/05/16 16:50:00",0.02,2,"2019/05/16 16:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:05:00",LK_ECHO,"2019/05/16 16:05:00",17.65,2,"2019/05/16 16:00:26"
