C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,22:50:35,0000000307970616,P5MIN,0000000307970613
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 22:55:00","2019/05/16 22:55:00",0,5236569867.99,0,0,0,0,0,516.123,,,,,0,0,0,0,"2019/05/16 22:50:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BLOWERNG,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BLOWERNG,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BLOWERNG,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BOCORWF1,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BOCORWF1,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BOCORWF1,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BROKENH1,"2019/05/16 23:35:00",25.84,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BROKENH1,"2019/05/16 23:45:00",5.13,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",BROKENH1,"2019/05/16 23:50:00",5.81,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",COLEASF1,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",COLEASF1,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",COLEASF1,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",CROOKWF2,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",CROOKWF2,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",CROOKWF2,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",DARTM1,"2019/05/16 23:35:00",-9.33,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",DARTM1,"2019/05/16 23:45:00",-1.85,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",DARTM1,"2019/05/16 23:50:00",-2.1,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GORDON,"2019/05/16 22:55:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GORDON,"2019/05/16 23:00:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GORDON,"2019/05/16 23:45:00",0.13,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GORDON,"2019/05/16 23:50:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GULLRSF1,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GULLRSF1,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GULLRSF1,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GULLRWF1,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GULLRWF1,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GULLRWF1,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GUNNING1,"2019/05/16 23:35:00",2.17,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GUNNING1,"2019/05/16 23:45:00",0.43,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GUNNING1,"2019/05/16 23:50:00",0.49,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GUTHEGA,"2019/05/16 23:35:00",-13.7,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GUTHEGA,"2019/05/16 23:45:00",-2.72,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",GUTHEGA,"2019/05/16 23:50:00",-3.08,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",HUMENSW,"2019/05/16 23:35:00",22.72,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",HUMENSW,"2019/05/16 23:45:00",4.51,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",HUMENSW,"2019/05/16 23:50:00",5.11,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",HUMEV,"2019/05/16 23:35:00",22.72,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",HUMEV,"2019/05/16 23:45:00",4.51,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",HUMEV,"2019/05/16 23:50:00",5.11,1,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LI_WY_CA,"2019/05/16 22:55:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LI_WY_CA,"2019/05/16 23:00:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LI_WY_CA,"2019/05/16 23:45:00",0.13,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LI_WY_CA,"2019/05/16 23:50:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LK_ECHO,"2019/05/16 22:55:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LK_ECHO,"2019/05/16 23:00:00",0.07,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LK_ECHO,"2019/05/16 23:45:00",0.13,2,"2019/05/16 22:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 22:55:00",LK_ECHO,"2019/05/16 23:50:00",0.07,2,"2019/05/16 22:50:25"
