C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,16:40:37,0000000307960366,P5MIN,0000000307960363
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 16:45:00","2019/05/16 16:45:00",0,-292921997.3360,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 16:40:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:05:00",-15.32,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:10:00",-17.47,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:15:00",-17.68,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:20:00",-30.77,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:25:00",-58.8,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:30:00",-59.16,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:35:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",GORDON,"2019/05/16 17:40:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:05:00",-15.32,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:10:00",-17.47,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:15:00",-17.68,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:20:00",-30.77,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:25:00",-58.8,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:30:00",-59.16,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:35:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LI_WY_CA,"2019/05/16 17:40:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:05:00",-15.32,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:10:00",-17.47,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:15:00",-17.68,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:20:00",-30.77,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:25:00",-58.8,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:30:00",-59.16,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:35:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",LK_ECHO,"2019/05/16 17:40:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:05:00",-15.32,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:10:00",-17.47,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:15:00",-17.68,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:20:00",-30.77,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:25:00",-58.8,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:30:00",-59.16,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:35:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",MEADOWBK,"2019/05/16 17:40:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",SAPHWF1,"2019/05/16 17:35:00",-4.66,1,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",SAPHWF1,"2019/05/16 17:40:00",-5.32,1,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:05:00",-15.32,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:10:00",-17.47,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:15:00",-17.68,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:20:00",-30.77,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:25:00",-58.8,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:30:00",-59.16,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:35:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TARRALEA,"2019/05/16 17:40:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:05:00",-15.32,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:10:00",-17.47,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:15:00",-17.68,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:20:00",-30.77,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:25:00",-58.8,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:30:00",-59.16,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:35:00",-58.45,2,"2019/05/16 16:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:45:00",TUNGATIN,"2019/05/16 17:40:00",-58.45,2,"2019/05/16 16:40:25"
I,P5MIN,REGIONSOLUTION,5,RUN_DATETIME,INTERVENTION,INTERVAL_DATETIME,REGIONID,RRP,ROP,EXCESSGENERATION,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALREQ,LOWER5MINREQ,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALREQ,LOWER60SECREQ,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALREQ,LOWER6SECREQ,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALREQ,RAISE5MINREQ,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALREQ,RAISE60SECREQ,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALREQ,RAISE6SECREQ,AGGREGATEDISPATCHERROR,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGDISPATCH,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGDISPATCH,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,LASTCHANGED,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 16:45:00",NSW1,96.68087,96.68087,0,8.20391,8.20391,5.89,5.89,0.73,0.73,46.92091,46.92091,0.03,0.03,0.08,0.08,0.41,0.41,17.73,17.73,8544.16,11012.43456,0,31.63281,7541.78,0,-1002.38,,,61.34,,,,,35,,,,,25,,,,,132,,,,,44.13,,,,,58.13,,,6.37866,8516.13086,8569.04,,0,58,,,,0,19.22,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8574.975970,224.43456,224.43456,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 16:50:00",NSW1,96.5738,96.5738,0,7.5531,7.5531,5.89,5.89,0.73,0.73,45.73,45.73,0.03,0.03,0.08,0.08,0.2,0.2,14.73,14.73,8591.68,11008.35756,0,47.51765,7560.06,0,-1031.63,,,50,,,,,40,,,,,30,,,,,132,,,,,44,,,,,58,,,6.37866,8569.04,8618.32,,0,68,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8624.255970,220.35756,220.35756,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 16:55:00",NSW1,98.63876,98.63876,0,9.49,9.49,5.89,5.89,0.73,0.73,45.73,45.73,0.03,0.03,0.08,0.08,0.2,0.2,14.73,14.73,8629.89,11003.58856,0,38.20712,7556.59,0,-1073.3,,,50,,,,,40,,,,,30,,,,,132,,,,,44,,,,,58,,,6.37866,8618.32,8651.68,,0,68,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8657.615970,215.58856,215.58856,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 17:00:00",NSW1,100.93012,100.93012,0,9.49,9.49,5.89,5.89,0.73,0.73,45.73,45.73,0.03,0.03,0.08,0.08,0.19,0.19,14.73,14.73,8675.14,10998.20556,0,45.25061,7551.21,0,-1123.93,,,50,,,,,40,,,,,30,,,,,132,,,,,44,,,,,58,,,6.37866,8651.68,8695.99,,0,68,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8701.925970,210.20556,210.20556,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 17:05:00",NSW1,95.39776,95.39776,0,5.89,5.89,5.89,5.89,0.73,0.73,45.73,45.73,0.03,0.03,0.08,0.08,0.19,0.19,14.73,14.73,8733.43,11001.77056,0,58.29396,7795.77,0,-937.66,,,50,,,,,40,,,,,10,,,,,132,,,,,44,,,,,60,,,6.37866,8695.99,8765.43,,0,68,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8771.365970,204.77056,204.77056,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 17:10:00",NSW1,98.46948,98.46948,0,5.89,5.89,5.89,5.89,0.73,0.73,45.73,45.73,0.03,0.03,0.07,0.07,0.19,0.19,14.73,14.73,8788.17,11000.11456,0,54.73175,7794.11,0,-994.05,,,50,,,,,38.55,,,,,10,,,,,132,,,,,44,,,,,60,,,6.37866,8765.43,8812.57,,0,68,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8818.505970,203.11456,203.11456,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 16:45:00",0,"2019/05/16 17:15:00",NSW1,101.32126,101.32126,0,5.89,5.89,5.89,5.89,0.73,0.73,45.73,45.73,0.03,0.03,0.07,0.07,0.19,0.19,14.73,14.73,8869.17,10998.23056,0,81.00452,7792.23,0,-1076.94,,,50,,,,,36.52,,,,,10,,,,,132,,,,,44,,,,,60,,,6.37866,8812.57,8893.23,,0,68,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 16:40:25",5.93597,8899.165970,201.23056,201.23056,0
