C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,12:55:35,0000000307953933,P5MIN,0000000307953930
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 13:00:00","2019/05/16 13:00:00",0,-304009754.9260,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 12:55:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:00:00",19.67,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:05:00",17.85,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:10:00",21.21,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:15:00",21.21,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:20:00",23.2,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:25:00",24.55,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:30:00",26.97,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:35:00",257.66,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:40:00",263.17,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:45:00",266.59,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:50:00",264.33,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",GORDON,"2019/05/16 13:55:00",264.31,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:00:00",19.67,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:05:00",17.85,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:10:00",21.21,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:15:00",21.21,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:20:00",23.2,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:25:00",24.55,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:30:00",26.97,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:35:00",257.66,2,"2019/05/16 12:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:00:00",LI_WY_CA,"2019/05/16 13:40:00",263.17,2,"2019/05/16 12:55:25"
