C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,15:45:36,0000000307958787,P5MIN,0000000307958784
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 15:50:00","2019/05/16 15:50:00",0,-297454560.4670,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 15:45:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 15:50:00",18.45,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 15:55:00",18.45,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:00:00",18.22,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:05:00",12.36,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:10:00",14.49,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:15:00",12.86,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:20:00",12.46,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:25:00",12.46,2,"2019/05/16 15:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 15:50:00",GORDON,"2019/05/16 16:30:00",22.96,2,"2019/05/16 15:45:26"
