C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,09:55:36,0000000307948463,P5MIN,0000000307948460
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 10:00:00","2019/05/16 10:00:00",0,7733273712.5470,0,0,0,0,0,750,,,,,0,0,0,0,"2019/05/16 09:55:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",BLOWERNG,"2019/05/16 10:20:00",0.31,1,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",BOCORWF1,"2019/05/16 10:20:00",0.31,1,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",BROKENH1,"2019/05/16 10:20:00",3.69,1,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",COLEASF1,"2019/05/16 10:20:00",0.31,1,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",CROOKWF2,"2019/05/16 10:20:00",0.31,1,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",DARTM1,"2019/05/16 10:20:00",-1.33,1,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:00:00",30.91,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:05:00",7.12,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:10:00",16.67,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:15:00",22.79,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:20:00",21.04,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:25:00",41.51,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:30:00",23.94,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:35:00",18.07,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:40:00",17.19,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:45:00",16.68,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:50:00",16.65,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GORDON,"2019/05/16 10:55:00",16.74,2,"2019/05/16 09:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:00:00",GULLRSF1,"2019/05/16 10:20:00",0.31,1,"2019/05/16 09:55:25"
