C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,17:05:36,0000000307961074,P5MIN,0000000307961071
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 17:10:00","2019/05/16 17:10:00",0,-297990719.3640,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 17:05:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:10:00",-15.7,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:15:00",-16.94,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:20:00",-17.23,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:25:00",-17.66,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:30:00",-17.66,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:35:00",-17.66,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:40:00",-17.68,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:45:00",-18.31,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:50:00",-26.59,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 17:55:00",-30.92,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 18:00:00",-32.85,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",GORDON,"2019/05/16 18:05:00",-30.55,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:10:00",-15.7,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:15:00",-16.94,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:20:00",-17.23,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:25:00",-17.66,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:30:00",-17.66,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:35:00",-17.66,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:40:00",-17.68,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:45:00",-18.31,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:50:00",-26.59,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 17:55:00",-30.92,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 18:00:00",-32.85,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LI_WY_CA,"2019/05/16 18:05:00",-30.55,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LK_ECHO,"2019/05/16 17:10:00",-15.7,2,"2019/05/16 17:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 17:10:00",LK_ECHO,"2019/05/16 17:15:00",-16.94,2,"2019/05/16 17:05:25"
