C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,09:30:36,0000000307947776,P5MIN,0000000307947773
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 09:35:00","2019/05/16 09:35:00",0,-321470205.2280,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 09:30:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 09:35:00",31.01,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 09:40:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 09:45:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 09:50:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 09:55:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:00:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:05:00",24.06,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:10:00",30.91,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:15:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:20:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:25:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",GORDON,"2019/05/16 10:30:00",31.03,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",LI_WY_CA,"2019/05/16 09:35:00",31.01,2,"2019/05/16 09:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:35:00",LI_WY_CA,"2019/05/16 09:40:00",31.03,2,"2019/05/16 09:30:25"
