C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,18:10:35,0000000307962997,P5MIN,0000000307962994
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 18:15:00","2019/05/16 18:15:00",0,-307605175.0570,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 18:10:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:15:00",-58.45,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:20:00",-58.45,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:25:00",-30.94,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:30:00",-24.79,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:35:00",-17.68,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:40:00",-17.66,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:45:00",-17.66,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:50:00",-16.94,2,"2019/05/16 18:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:15:00",GORDON,"2019/05/16 18:55:00",-15.84,2,"2019/05/16 18:10:25"
