C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,12:40:36,0000000307953484,P5MIN,0000000307953481
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 12:45:00","2019/05/16 12:45:00",0,-309367456.0730,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 12:40:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 12:45:00",22.67,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 12:50:00",22.81,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 12:55:00",22.21,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:00:00",22.03,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:05:00",23,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:10:00",22.22,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:15:00",22.25,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:20:00",21.89,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:25:00",21.98,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:30:00",17.54,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:35:00",16,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",GORDON,"2019/05/16 13:40:00",16.32,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 12:45:00",22.67,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 12:50:00",22.81,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 12:55:00",22.21,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 13:00:00",22.03,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 13:05:00",23,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 13:10:00",22.22,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 13:15:00",22.25,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 13:20:00",21.89,2,"2019/05/16 12:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:45:00",LI_WY_CA,"2019/05/16 13:25:00",21.98,2,"2019/05/16 12:40:25"
