C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,02:55:35,0000000307936286,P5MIN,0000000307936283
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 03:00:00","2019/05/16 03:00:00",0,-317485519.6990,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 02:55:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:00:00",16.98,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:05:00",17.46,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:10:00",18.66,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:15:00",18.75,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:20:00",18.56,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:25:00",18.66,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:30:00",19.1,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:35:00",18.57,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:40:00",19.31,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:45:00",19.18,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:50:00",19.1,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",GORDON,"2019/05/16 03:55:00",18.56,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",JBUTTERS,"2019/05/16 03:00:00",2,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",JBUTTERS,"2019/05/16 03:05:00",2.05,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",JBUTTERS,"2019/05/16 03:10:00",2.2,2,"2019/05/16 02:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 03:00:00",JBUTTERS,"2019/05/16 03:15:00",2.21,2,"2019/05/16 02:55:24"
