C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,05:30:37,0000000307940296,P5MIN,0000000307940293
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 05:35:00","2019/05/16 05:35:00",0,983650132.8560,0,0,0,92.844,0,27.58,,,,,0,0,0,0,"2019/05/16 05:30:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 05:35:00",1.14,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 05:40:00",1.24,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 05:45:00",1.03,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 05:50:00",0.88,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 05:55:00",0.61,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 06:00:00",0.27,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 06:05:00",0.74,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 06:10:00",0.22,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BLOWERNG,"2019/05/16 06:15:00",0.01,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BOCORWF1,"2019/05/16 05:35:00",1.14,1,"2019/05/16 05:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:35:00",BOCORWF1,"2019/05/16 05:40:00",1.24,1,"2019/05/16 05:30:26"
