C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,08:30:37,0000000307945818,P5MIN,0000000307945815
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 08:35:00","2019/05/16 08:35:00",0,-314133394.5730,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 08:30:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",GORDON,"2019/05/16 09:30:00",0.02,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",LI_WY_CA,"2019/05/16 09:30:00",0.01,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",LK_ECHO,"2019/05/16 09:30:00",0.01,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",MEADOWBK,"2019/05/16 09:30:00",0.01,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 08:35:00",-4.08,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 08:40:00",-8.36,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 08:45:00",-7.64,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 08:50:00",-6.59,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 08:55:00",-7.71,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:00:00",-13.35,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:05:00",-67.21,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:10:00",-9.88,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:15:00",-9.35,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:20:00",-4.12,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:25:00",-14.19,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",SAPHWF1,"2019/05/16 09:30:00",-15.91,1,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",TARRALEA,"2019/05/16 09:30:00",0.01,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",TUNGATIN,"2019/05/16 09:30:00",0.01,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 08:35:00",-91.11,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 08:40:00",-91.25,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 08:45:00",-90.5,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 08:50:00",-89.96,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 08:55:00",-90,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:00:00",-89.38,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:05:00",-92.93,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:10:00",-92.3,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:15:00",-91.74,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:20:00",-79.55,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:25:00",-90.24,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRSF1,"2019/05/16 09:30:00",-91.84,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 08:35:00",-91.11,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 08:40:00",-91.25,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 08:45:00",-90.5,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 08:50:00",-89.96,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 08:55:00",-90,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 09:00:00",-89.38,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 09:05:00",-92.93,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 09:10:00",-92.3,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 09:15:00",-91.74,2,"2019/05/16 08:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:35:00",WRWF1,"2019/05/16 09:20:00",-79.55,2,"2019/05/16 08:30:26"
