C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,00:00:36,0000000307931979,P5MIN,0000000307931976
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 00:05:00","2019/05/16 00:05:00",0,-295312790.28,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 00:00:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",BROKENH1,"2019/05/16 00:40:00",0.99,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:05:00",9.92,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:10:00",15.18,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:15:00",16.82,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:20:00",18.13,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:25:00",18.13,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:30:00",18.15,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:40:00",18.15,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:45:00",67.64,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:50:00",68.14,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 00:55:00",77.01,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",GORDON,"2019/05/16 01:00:00",44.37,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",HUMEV,"2019/05/16 00:40:00",3.11,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",LI_WY_CA,"2019/05/16 00:05:00",9.92,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",LI_WY_CA,"2019/05/16 00:10:00",15.18,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",LI_WY_CA,"2019/05/16 00:15:00",16.82,2,"2019/05/16 00:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:05:00",LI_WY_CA,"2019/05/16 00:20:00",18.13,2,"2019/05/16 00:00:25"
