C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,19:15:37,0000000307965109,P5MIN,0000000307965106
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 19:20:00","2019/05/16 19:20:00",0,-264531439.3980,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 19:15:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:20:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:25:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:30:00",-11.52,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:40:00",-14.22,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:45:00",-14.12,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:50:00",-14.64,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 19:55:00",-14.63,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 20:00:00",-13.33,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",GORDON,"2019/05/16 20:05:00",10.98,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:20:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:25:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:30:00",-11.52,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:40:00",-14.22,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:45:00",-14.12,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:50:00",-14.64,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 19:55:00",-14.63,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 20:00:00",-13.33,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LI_WY_CA,"2019/05/16 20:05:00",10.98,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:20:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:25:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:30:00",-11.52,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:40:00",-14.22,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:45:00",-14.12,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:50:00",-14.64,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 19:55:00",-14.63,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 20:00:00",-13.33,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",LK_ECHO,"2019/05/16 20:05:00",10.98,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:20:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:25:00",-12.85,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:30:00",-11.52,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:40:00",-14.22,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:45:00",-14.12,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:50:00",-14.64,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 19:55:00",-14.63,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 20:00:00",-13.33,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",MEADOWBK,"2019/05/16 20:05:00",10.98,2,"2019/05/16 19:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:20:00",TARRALEA,"2019/05/16 19:20:00",-12.85,2,"2019/05/16 19:15:26"
