C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,12:45:37,0000000307953675,P5MIN,0000000307953672
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 12:50:00","2019/05/16 12:50:00",0,-308635812.5110,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 12:45:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 12:50:00",23,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 12:55:00",24.89,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:00:00",24.89,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:05:00",57.27,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:10:00",81.46,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:15:00",260.94,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:20:00",260.92,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:25:00",261.47,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:30:00",261.53,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:35:00",263.3,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:40:00",262.97,2,"2019/05/16 12:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:50:00",GORDON,"2019/05/16 13:45:00",263.02,2,"2019/05/16 12:45:26"
