C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,06:00:37,0000000307941039,P5MIN,0000000307941036
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 06:05:00","2019/05/16 06:05:00",0,901247594.9960,0,0,0,139.808,0,20.15,,,,,0,0,0,0,"2019/05/16 06:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",BLOWERNG,"2019/05/16 06:05:00",0.28,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",BLOWERNG,"2019/05/16 06:10:00",0.07,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",BOCORWF1,"2019/05/16 06:05:00",0.28,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",BOCORWF1,"2019/05/16 06:10:00",0.07,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",BROKENH1,"2019/05/16 06:05:00",3.31,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",BROKENH1,"2019/05/16 06:10:00",0.8,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",COLEASF1,"2019/05/16 06:05:00",0.28,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",COLEASF1,"2019/05/16 06:10:00",0.07,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",CROOKWF2,"2019/05/16 06:05:00",0.28,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",CROOKWF2,"2019/05/16 06:10:00",0.07,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",DARTM1,"2019/05/16 06:05:00",-1.19,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",DARTM1,"2019/05/16 06:10:00",-0.29,1,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:05:00",17.77,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:10:00",17.71,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:15:00",17.71,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:20:00",17.71,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:25:00",12.5,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:30:00",6.78,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:35:00",17.71,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:40:00",17.71,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:45:00",15.16,2,"2019/05/16 06:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 06:05:00",GORDON,"2019/05/16 06:50:00",0.17,2,"2019/05/16 06:00:26"
