C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:05:36,0000000307938220,P5MIN,0000000307938217
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:10:00","2019/05/16 04:10:00",0,1896414058.7990,0,0,0,0,0,205,,,,,0,0,0,0,"2019/05/16 04:05:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:15:00",4.72,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:20:00",21.82,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:25:00",21.81,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:30:00",22,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:35:00",21.76,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:40:00",26.13,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:45:00",26.15,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:50:00",26.63,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 04:55:00",26.11,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",BROKENH1,"2019/05/16 05:00:00",17.18,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:10:00",17.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:15:00",17.72,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:20:00",17.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:25:00",17.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:30:00",17.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:35:00",17.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:40:00",13.84,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:45:00",13.86,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:50:00",13.37,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 04:55:00",13.11,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 05:00:00",12.63,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",GORDON,"2019/05/16 05:05:00",20.25,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:15:00",14.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:20:00",68.29,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:25:00",68.23,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:30:00",68.83,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:35:00",68.09,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:40:00",81.75,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:45:00",81.82,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:50:00",83.33,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 04:55:00",81.68,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",HUMEV,"2019/05/16 05:00:00",53.76,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",LI_WY_CA,"2019/05/16 04:10:00",17.78,2,"2019/05/16 04:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:10:00",LI_WY_CA,"2019/05/16 04:15:00",17.72,2,"2019/05/16 04:05:25"
