C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,09:10:35,0000000307947168,P5MIN,0000000307947165
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 09:15:00","2019/05/16 09:15:00",0,-325712336.9620,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 09:10:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BLOWERNG,"2019/05/16 09:25:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BLOWERNG,"2019/05/16 09:30:00",0.2,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BLOWERNG,"2019/05/16 09:50:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BLOWERNG,"2019/05/16 09:55:00",0.42,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BLOWERNG,"2019/05/16 10:00:00",0.08,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BOCORWF1,"2019/05/16 09:25:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BOCORWF1,"2019/05/16 09:30:00",0.2,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BOCORWF1,"2019/05/16 09:50:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BOCORWF1,"2019/05/16 09:55:00",0.42,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BOCORWF1,"2019/05/16 10:00:00",0.08,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BROKENH1,"2019/05/16 09:25:00",8.63,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BROKENH1,"2019/05/16 09:30:00",2.36,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BROKENH1,"2019/05/16 09:50:00",8.54,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BROKENH1,"2019/05/16 09:55:00",5.03,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",BROKENH1,"2019/05/16 10:00:00",0.96,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",COLEASF1,"2019/05/16 09:25:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",COLEASF1,"2019/05/16 09:30:00",0.2,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",COLEASF1,"2019/05/16 09:50:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",COLEASF1,"2019/05/16 09:55:00",0.42,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",COLEASF1,"2019/05/16 10:00:00",0.08,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",CROOKWF2,"2019/05/16 09:25:00",0.72,1,"2019/05/16 09:10:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:15:00",CROOKWF2,"2019/05/16 09:30:00",0.2,1,"2019/05/16 09:10:24"
