C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,12:30:36,0000000307953159,P5MIN,0000000307953156
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 12:35:00","2019/05/16 12:35:00",0,-310740134.8650,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 12:30:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 12:35:00",20.63,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 12:40:00",20.64,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 12:45:00",19.92,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 12:50:00",20.65,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 12:55:00",19.92,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:00:00",19.92,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:05:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:10:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:15:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:20:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:25:00",17.46,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",GORDON,"2019/05/16 13:30:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 12:35:00",20.63,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 12:40:00",20.64,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 12:45:00",19.92,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 12:50:00",20.65,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 12:55:00",19.92,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 13:00:00",19.92,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 13:05:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 13:10:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 13:15:00",17.54,2,"2019/05/16 12:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 12:35:00",LI_WY_CA,"2019/05/16 13:20:00",17.54,2,"2019/05/16 12:30:26"
