C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,19:30:37,0000000307965629,P5MIN,0000000307965626
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 19:35:00","2019/05/16 19:35:00",0,-262175587.4980,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 19:30:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 19:40:00",-13.36,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 19:45:00",-14.94,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 19:50:00",-16.58,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 19:55:00",-16.34,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 20:00:00",-13.45,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",GORDON,"2019/05/16 20:05:00",8.24,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 19:40:00",-13.36,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 19:45:00",-14.94,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 19:50:00",-16.58,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 19:55:00",-16.34,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 20:00:00",-13.45,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LI_WY_CA,"2019/05/16 20:05:00",8.24,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 19:40:00",-13.36,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 19:45:00",-14.94,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 19:50:00",-16.58,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 19:55:00",-16.34,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 20:00:00",-13.45,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",LK_ECHO,"2019/05/16 20:05:00",8.24,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 19:40:00",-13.36,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 19:45:00",-14.94,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 19:50:00",-16.58,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 19:55:00",-16.34,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 20:00:00",-13.45,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",MEADOWBK,"2019/05/16 20:05:00",8.24,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",SAPHWF1,"2019/05/16 20:20:00",-5.49,1,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",SAPHWF1,"2019/05/16 20:25:00",-2.93,1,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",SAPHWF1,"2019/05/16 20:30:00",-3.71,1,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",TARRALEA,"2019/05/16 19:35:00",-13.09,2,"2019/05/16 19:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:35:00",TARRALEA,"2019/05/16 19:40:00",-13.36,2,"2019/05/16 19:30:26"
