C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,18:30:36,0000000307963637,P5MIN,0000000307963634
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 18:35:00","2019/05/16 18:35:00",0,-308506162.9940,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 18:30:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 18:35:00",-17.66,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 18:40:00",-15.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 18:45:00",-14.23,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 18:50:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 18:55:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:00:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:05:00",-13.93,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:10:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:15:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:20:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:25:00",-12.61,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",GORDON,"2019/05/16 19:30:00",-12.61,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",LI_WY_CA,"2019/05/16 18:35:00",-17.66,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",LI_WY_CA,"2019/05/16 18:40:00",-15.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",LI_WY_CA,"2019/05/16 18:45:00",-14.23,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",LI_WY_CA,"2019/05/16 18:50:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",LI_WY_CA,"2019/05/16 18:55:00",-12.85,2,"2019/05/16 18:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 18:35:00",LI_WY_CA,"2019/05/16 19:00:00",-12.85,2,"2019/05/16 18:30:25"
