C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,13:05:36,0000000307954225,P5MIN,0000000307954222
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 13:10:00","2019/05/16 13:10:00",0,4005225138.7210,0,0,0,0,0,401.342,,,,,0,0,0,0,"2019/05/16 13:05:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:10:00",21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:15:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:20:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:25:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:30:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:35:00",257.97,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:40:00",257.97,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:45:00",257.95,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:50:00",257.95,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 13:55:00",252.61,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 14:00:00",258.34,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",GORDON,"2019/05/16 14:05:00",261.97,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:10:00",21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:15:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:20:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:25:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:30:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:35:00",257.97,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:40:00",257.97,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:45:00",257.95,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:50:00",257.95,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 13:55:00",252.61,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 14:00:00",258.34,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LI_WY_CA,"2019/05/16 14:05:00",261.97,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LK_ECHO,"2019/05/16 13:10:00",21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LK_ECHO,"2019/05/16 13:15:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LK_ECHO,"2019/05/16 13:20:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LK_ECHO,"2019/05/16 13:25:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LK_ECHO,"2019/05/16 13:30:00",21.21,2,"2019/05/16 13:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 13:10:00",LK_ECHO,"2019/05/16 13:35:00",257.97,2,"2019/05/16 13:05:25"
