C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,00:55:35,0000000307933344,P5MIN,0000000307933341
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 01:00:00","2019/05/16 01:00:00",0,-301193446.4810,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 00:55:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",BROKENH1,"2019/05/16 01:05:00",18.25,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",BROKENH1,"2019/05/16 01:10:00",14.4,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",BROKENH1,"2019/05/16 01:15:00",13.9,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",BROKENH1,"2019/05/16 01:20:00",13.29,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:00:00",35.42,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:05:00",16.43,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:10:00",20.3,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:15:00",21.89,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:20:00",22.45,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:25:00",35.83,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:30:00",40.92,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:35:00",15.66,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:40:00",23.11,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:45:00",23.72,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:50:00",26.13,2,"2019/05/16 00:55:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 01:00:00",GORDON,"2019/05/16 01:55:00",26.35,2,"2019/05/16 00:55:24"
