C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,08:15:37,0000000307945421,P5MIN,0000000307945418
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 08:20:00","2019/05/16 08:20:00",0,-316223855.4380,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 08:15:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:20:00",-9.65,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:25:00",-9.05,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:30:00",-9.62,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:35:00",-16.36,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:40:00",-9.72,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:45:00",-15.23,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:50:00",-15.28,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 08:55:00",-15.32,1,"2019/05/16 08:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:20:00",SAPHWF1,"2019/05/16 09:00:00",-14.94,1,"2019/05/16 08:15:26"
